timesteps,curriculum_stage,mean_reward,std_reward,mean_episode_length,std_episode_length,success_rate,collision_rate,safety_violation_rate,timeout_rate,mean_path_length,mean_final_goal_dist,mean_min_collision_clearance,mean_min_safety_clearance,success_mean_reward,success_mean_episode_length
3400000,4,130.40212478581816,70.28595282816481,92.375,26.038133093599473,0.125,0.875,0.875,0.0,20.848719156812876,5.962592497467995,0.03751738369464874,-0.21248261630535126,316.1297275573015,161.0
3425000,4,99.04515714943409,4.454129593046796,79.625,2.4462982238476156,0.0,1.0,1.0,0.0,22.136656005633995,6.97673898935318,-0.0540328249335289,-0.3040328845381737,nan,nan
3450000,4,153.0990974814922,92.39308944506864,99.5,35.55980877338909,0.25,0.75,0.75,0.0,23.645648698788136,5.425364322960377,0.10263130813837051,-0.14736870676279068,312.94366865139455,161.0
3475000,4,185.1228755787015,109.95825177258654,111.75,41.80535252811534,0.375,0.625,0.625,0.0,24.99886429263279,4.613495849072933,0.2556520253419876,0.005652010440826416,326.9983098109563,165.66666666666666
3500000,4,156.1561636570841,94.9381811216708,101.125,36.35738405056117,0.25,0.75,0.75,0.0,21.60951574414503,5.357048712670803,0.1406673789024353,-0.10933265089988708,320.3860321864486,164.0
3525000,4,175.18989582324866,96.58684129192702,109.0,38.0,0.375,0.625,0.625,0.0,24.764600285794586,4.595843501389027,0.12152394652366638,-0.1284761130809784,299.77278898532194,158.0
3550000,4,101.36705530900508,4.918635180337202,80.75,2.680951323690902,0.0,1.0,1.0,0.0,22.011123184114695,6.8799163699150085,-0.05012832209467888,-0.3001283369958401,nan,nan
3575000,4,126.35860117338598,75.47973872920771,88.875,28.789917940140086,0.125,0.875,0.875,0.0,23.337040190584958,6.305059656500816,0.06044250726699829,-0.1895575225353241,326.0210780054331,165.0
3600000,4,155.81112359650433,94.09903512892588,101.25,36.05811281806079,0.25,0.75,0.75,0.0,25.662382403272204,5.332958459854126,0.11072200536727905,-0.13927803933620453,318.6708611100912,163.5
3625000,4,101.73478186037391,4.301873077565526,80.5,2.449489742783178,0.0,1.0,1.0,0.0,22.7312304682564,6.90104079246521,-0.036132968962192535,-0.2861329987645149,nan,nan
3650000,4,205.91654649039265,105.04819247998988,121.5,41.04266073246227,0.5,0.5,0.5,0.0,26.841366460866993,3.7626165747642517,0.20877421647310257,-0.04122581332921982,310.8900823618751,162.5
3675000,4,100.55354206892662,4.45847975957558,80.375,2.394655507583502,0.0,1.0,1.0,0.0,21.615889120614156,6.911698698997498,-0.034943148493766785,-0.284943163394928,nan,nan
3700000,4,182.12204946624115,107.8603231907743,111.125,41.223286804911616,0.375,0.625,0.625,0.0,23.445006498601288,4.620416730642319,0.20278536528348923,-0.04721464961767197,321.3385706196229,164.33333333333334
3725000,4,543.670249122627,769.7897874990131,1138.875,1836.6239705979556,0.0,0.75,0.75,0.25,107.35443502059206,5.535020314157009,0.15557271987199783,-0.09442729502916336,nan,nan
3750000,4,585.4014602260795,839.0710432533845,1139.75,1836.1197367001969,0.0,0.75,0.75,0.25,109.51893320822273,5.4475506246089935,0.18050912767648697,-0.06949088722467422,nan,nan
3775000,4,156.13127660844475,95.61598803025393,100.75,36.01301847943324,0.25,0.75,0.75,0.0,22.782832917990163,5.367411263287067,0.12001428008079529,-0.1299857497215271,321.6295817345381,163.0
3800000,4,158.38631882704794,94.13881052762926,101.875,35.04439149136421,0.25,0.75,0.75,0.0,23.97668985137716,5.257571987807751,0.12468346208333969,-0.1253165677189827,321.33052702248096,162.5
3825000,4,129.10721278295387,74.50112311387575,90.625,28.226483574827384,0.125,0.875,0.875,0.0,21.063892438309267,6.154567316174507,0.06391937285661697,-0.18608064204454422,325.7990812212229,165.0
3850000,4,369.4420647826555,711.596321208429,609.875,1402.2969048582402,0.0,0.875,0.875,0.125,65.30416723072995,6.251194462180138,0.05091765522956848,-0.1990823596715927,nan,nan
3875000,4,128.52295319642872,71.89776986862167,90.875,27.7238052041923,0.125,0.875,0.875,0.0,21.545409850310534,6.123294569551945,0.03600044548511505,-0.21399959921836853,318.47057673335075,164.0
3900000,4,99.75612772135355,4.092328545349552,79.625,2.341874249399399,0.0,1.0,1.0,0.0,20.136332150083035,6.977028846740723,-0.05284328758716583,-0.3028433471918106,nan,nan
3925000,4,179.47867260384373,106.53078015928669,109.75,40.47452902752545,0.375,0.625,0.625,0.0,22.6140891762916,4.662110410630703,0.1823510229587555,-0.0676490068435669,316.98034965991974,162.0
3950000,4,155.67585539724678,97.47115999625338,101.0,36.72192805395708,0.25,0.75,0.75,0.0,19.899129203986377,5.374363884329796,0.1283579356968403,-0.12164206430315971,324.35824382305145,164.5
3975000,4,183.84978224593215,107.99844094449283,111.375,41.32474289091222,0.375,0.625,0.625,0.0,24.797642610385083,4.605826050043106,0.2293419912457466,-0.02065802365541458,323.1670239120722,164.66666666666666
4000000,4,591.6067834039859,848.4034639934761,1140.25,1835.8307213629475,0.0,0.75,0.75,0.25,108.79296395089477,5.468817934393883,0.14989161491394043,-0.10010839998722076,nan,nan
4025000,4,98.08215178456157,3.523237368560834,78.875,1.2686114456365274,0.0,1.0,1.0,0.0,22.807836577296257,7.040910065174103,-0.03904808312654495,-0.28904809802770615,nan,nan
4050000,4,156.27538405149244,96.60567335453177,101.125,36.68936324059059,0.25,0.75,0.75,0.0,25.035054167266935,5.367108307778835,0.14069043099880219,-0.10930962860584259,323.38963758200407,164.5
4075000,4,126.7660664152354,72.99408318997025,90.25,28.380230795396997,0.125,0.875,0.875,0.0,24.955545484437607,6.1868205070495605,0.043282441794872284,-0.2067176029086113,319.69551242887974,165.0
4100000,4,156.39621614292264,97.43667142770127,100.625,37.476450939223156,0.25,0.75,0.75,0.0,24.67458941671066,5.430382654070854,0.15047375112771988,-0.0995263084769249,325.0756575912237,165.5
4125000,4,888.4104313885182,1017.1834574488832,1670.0,2052.6816606575894,0.0,0.625,0.625,0.375,152.71854202495888,4.76154550909996,0.22530123591423035,-0.024698778986930847,nan,nan
4150000,4,678.5886743749461,942.4188718482467,1150.25,1830.2776940945328,0.125,0.625,0.625,0.25,108.83012364711612,4.732289336621761,0.2290583774447441,-0.020941637456417084,325.2289901226759,167.0
4175000,4,923.4102950791239,1069.0606405063947,1668.875,2053.552679960999,0.0,0.625,0.625,0.375,153.8095939392224,4.7509264424443245,0.23918233811855316,-0.010817736387252808,nan,nan
4200000,4,97.68580591864884,2.562917998889936,78.875,1.4523687548277813,0.0,1.0,1.0,0.0,23.577017111703753,7.04136723279953,-0.05772296339273453,-0.3077230527997017,nan,nan
4225000,4,902.9687309576984,1036.386220800893,1670.0,2052.6821478251327,0.0,0.625,0.625,0.375,150.8542124783853,4.809561029076576,0.2371358498930931,-0.012864179909229279,nan,nan
4250000,4,99.24459366220981,4.20394516271816,79.875,2.2603926650031405,0.0,1.0,1.0,0.0,21.52841002261266,6.9557077288627625,-0.05291721224784851,-0.3029172569513321,nan,nan
4275000,4,128.53691282938235,73.93088182663774,90.5,28.235615806991,0.125,0.875,0.875,0.0,21.447913543786854,6.166742242872715,0.06032659113407135,-0.18967345356941223,323.8508042395115,165.0
4300000,4,635.9499396580907,924.08692304445,1140.375,1835.7588987595839,0.0,0.75,0.75,0.25,109.91415603505448,5.459225460886955,0.1571657806634903,-0.09283426403999329,nan,nan
4325000,4,645.5757662173346,944.4383756469653,1140.375,1835.7580135668754,0.0,0.75,0.75,0.25,106.77364208432846,5.465254232287407,0.15659724920988083,-0.09340276569128036,nan,nan
4350000,4,357.1915627722701,682.2553705998032,609.0,1402.6277125452784,0.0,0.875,0.875,0.125,65.27637161425082,6.372552528977394,0.06017172336578369,-0.1898283213376999,nan,nan
4375000,4,98.00985492690234,3.5335806650474018,79.25,1.984313483298443,0.0,1.0,1.0,0.0,21.51174781564623,7.008853614330292,-0.035301148891448975,-0.285301148891449,nan,nan
4400000,4,154.83179048541933,97.20008763839047,101.375,36.54427964812003,0.25,0.75,0.75,0.0,22.31943506980315,5.34255638718605,0.13948949426412582,-0.11051052063703537,323.0896347761154,164.5
4425000,4,932.5920202477591,1071.4744793317045,1670.625,2052.198086047007,0.0,0.625,0.625,0.375,151.65610494068824,4.7957461178302765,0.2608209177851677,0.010820917785167694,nan,nan
4450000,4,660.704378999144,970.5570379348236,1139.5,1836.2640060732008,0.0,0.75,0.75,0.25,110.40302508091554,5.5410763919353485,0.14514687657356262,-0.10485312342643738,nan,nan
4475000,4,898.3661270918055,1029.0752950472606,1670.25,2052.4885352907577,0.0,0.625,0.625,0.375,153.30381937511265,4.76431830227375,0.26083486527204514,0.010834835469722748,nan,nan
4500000,4,102.57999812625349,3.9019056564495704,81.0,2.5495097567963922,0.0,1.0,1.0,0.0,20.560102698742412,6.857787549495697,-0.037538133561611176,-0.28753816336393356,nan,nan
4525000,4,125.03638517018408,73.02849293010098,89.75,28.877976037111743,0.125,0.875,0.875,0.0,20.334734987234697,6.243088327348232,0.014513902366161346,-0.23548614233732224,318.06839264929295,166.0
4550000,4,1217.4054177451799,1118.367637178761,2199.625,2120.375552673394,0.0,0.5,0.5,0.5,195.0869347390253,4.061496049165726,0.3424305021762848,0.09243045747280121,nan,nan
4575000,4,185.23458983609453,108.69879772780952,112.375,41.57203837917982,0.375,0.625,0.625,0.0,24.577173575293273,4.568016819655895,0.23628659546375275,-0.013713434338569641,325.4931738972664,166.0
4600000,4,382.9754263706491,742.527520818683,610.75,1401.9664537712733,0.0,0.875,0.875,0.125,64.79164112266153,6.141642272472382,0.061044059693813324,-0.18895598500967026,nan,nan
4625000,4,957.2322347614663,1107.1399525903657,1670.0,2052.6821478251327,0.0,0.625,0.625,0.375,155.31897192634642,4.832237094640732,0.2428635209798813,-0.007136493921279907,nan,nan
4650000,4,688.7947073086525,961.9605523552015,1149.875,1830.496069205012,0.125,0.625,0.625,0.25,108.62447943119332,4.751445442438126,0.26010632514953613,0.010106265544891357,325.07175309956074,167.0
4675000,4,374.7850054396549,730.7758309892808,609.5,1402.4391252385965,0.0,0.875,0.875,0.125,65.55727180698887,6.277683660387993,0.05292229354381561,-0.19707772135734558,nan,nan
4700000,4,941.1905254412084,1086.4912914536849,1669.25,2053.2625106157275,0.0,0.625,0.625,0.375,153.59015480941162,4.779217302799225,0.28698333352804184,0.03698328882455826,nan,nan
4725000,4,676.3255714068782,1000.7051717576717,1139.875,1836.0480275240623,0.0,0.75,0.75,0.25,105.71317318012007,5.432027272880077,0.1413039118051529,-0.1086961179971695,nan,nan
4750000,4,982.9356429339823,1139.5417896401475,1670.0,2052.681904241376,0.0,0.625,0.625,0.375,151.34865666832775,4.79538457095623,0.2536807656288147,0.0036807358264923096,nan,nan
4775000,4,402.8131688733847,795.8087062605433,610.625,1402.0142596903213,0.0,0.875,0.875,0.125,64.85621255426668,6.169836699962616,0.05942341685295105,-0.19057659804821014,nan,nan
4800000,4,710.2066817110535,1061.6814156330904,1138.75,1836.695657287837,0.0,0.75,0.75,0.25,108.69722610746976,5.56355132907629,0.1692068725824356,-0.08079317212104797,nan,nan
4825000,4,401.36345375654855,794.0675274220573,610.125,1402.2025029841445,0.0,0.875,0.875,0.125,68.43963929975871,6.159328445792198,0.05517009645700455,-0.19482994824647903,nan,nan
4850000,4,712.8797826592854,1061.8644163910733,1139.375,1836.335204796499,0.0,0.75,0.75,0.25,110.1325380736962,5.512908309698105,0.17017661035060883,-0.07982341945171356,nan,nan
4875000,4,402.5775569514517,804.656402264018,609.375,1402.4853775975705,0.0,0.875,0.875,0.125,64.67292919545434,6.248228743672371,0.05273895710706711,-0.19726110249757767,nan,nan
4900000,4,990.1926109462729,1150.765803779199,1669.5,2053.069105023014,0.0,0.625,0.625,0.375,152.56645374186337,4.768149837851524,0.2871466651558876,0.03714662045240402,nan,nan
4925000,4,100.33191960956901,4.772489427067256,79.5,1.8708286933869707,0.0,1.0,1.0,0.0,22.676773632410914,6.987453937530518,-0.028849191963672638,-0.2788492366671562,nan,nan
4950000,4,400.14659278286854,787.5407649958915,610.625,1402.0139030605224,0.0,0.875,0.875,0.125,66.14167980244383,6.14304956048727,0.06856340169906616,-0.18143661320209503,nan,nan
4975000,4,400.08497556555665,790.1256706734017,610.375,1402.1075152694248,0.0,0.875,0.875,0.125,66.85733120306395,6.213168412446976,0.07962173968553543,-0.17037831991910934,nan,nan
5000000,4,404.1472976102905,809.345921816565,608.75,1402.7222417499481,0.0,0.875,0.875,0.125,66.15769470506348,6.323733866214752,0.07065162807703018,-0.17934846132993698,nan,nan
